Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1960.000000	0.562658	0.503343	0.522916	0.620419	0.540411	0.549949	0.540411	0.643963	
1970.000000	0.576236	0.511484	0.504399	0.618985	0.534924	0.549206	0.534924	0.643963	
1980.000000	0.566002	0.486890	0.468795	0.590758	0.540328	0.530555	0.540328	0.643963	
1990.000000	0.558981	0.499826	0.488600	0.572807	0.543707	0.532784	0.543707	0.643963	
2000.000000	0.578065	0.497752	0.484049	0.565671	0.551974	0.535502	0.551974	0.643963	
2010.000000	0.575756	0.481009	0.478978	0.560598	0.531093	0.525487	0.531093	0.643963	
2020.000000	0.593562	0.493202	0.504375	0.570028	0.553524	0.542938	0.553524	0.643963	
2030.000000	0.567868	0.498811	0.520238	0.573572	0.537744	0.539647	0.537744	0.643963	
2040.000000	0.586296	0.479339	0.501793	0.572942	0.555752	0.539224	0.555752	0.643963	
2050.000000	0.617119	0.511120	0.521034	0.574889	0.556298	0.556092	0.556298	0.643963	
2060.000000	0.584275	0.491577	0.486697	0.572855	0.542620	0.535605	0.542620	0.643963	
2070.000000	0.567038	0.476036	0.497716	0.576101	0.545609	0.532500	0.545609	0.643963	
2080.000000	0.562232	0.449526	0.484343	0.593772	0.530313	0.524037	0.530313	0.643963	
2090.000000	0.585651	0.465275	0.499042	0.586159	0.563752	0.539976	0.563752	0.643963	
2100.000000	0.578550	0.503808	0.543404	0.587207	0.563304	0.555254	0.563304	0.643963	
2110.000000	0.545862	0.479374	0.475976	0.609434	0.560332	0.534196	0.545862	0.643963	
2120.000000	0.583526	0.463431	0.504629	0.585431	0.542044	0.535812	0.542044	0.643963	
2130.000000	0.589343	0.463208	0.476414	0.595978	0.540570	0.533103	0.540570	0.643963	
2140.000000	0.561252	0.438321	0.474792	0.595722	0.531078	0.520233	0.531078	0.643963	
2150.000000	0.587359	0.485227	0.524180	0.593217	0.518148	0.541626	0.524180	0.643963	
2160.000000	0.589503	0.494619	0.511185	0.581016	0.524242	0.540113	0.524242	0.643963	
2170.000000	0.606455	0.503336	0.529139	0.601722	0.499972	0.548124	0.529139	0.643963	
2180.000000	0.599940	0.516095	0.496443	0.599135	0.519243	0.546171	0.519243	0.643963	
2190.000000	0.583382	0.482848	0.504673	0.613971	0.530505	0.543076	0.530505	0.643963	
2200.000000	0.585799	0.524265	0.560354	0.601819	0.518452	0.558138	0.560354	0.643963	
2210.000000	0.618039	0.519482	0.540636	0.609781	0.532348	0.564057	0.540636	0.643963	
2220.000000	0.585854	0.495149	0.485808	0.594961	0.531483	0.538651	0.531483	0.643963	
2230.000000	0.625946	0.498311	0.511051	0.591882	0.496788	0.544796	0.511051	0.643963	
2240.000000	0.550662	0.471704	0.461921	0.587413	0.537605	0.521861	0.537605	0.643963	
2250.000000	0.579096	0.482709	0.481868	0.601070	0.524040	0.533757	0.524040	0.643963	
2260.000000	0.584428	0.501614	0.501723	0.576028	0.537576	0.540274	0.537576	0.643963	
2270.000000	0.594340	0.459215	0.484438	0.602235	0.515318	0.531109	0.515318	0.643963	
2280.000000	0.564131	0.458717	0.478976	0.577102	0.516506	0.519086	0.516506	0.643963	
2290.000000	0.607194	0.470852	0.474254	0.564128	0.497739	0.522833	0.497739	0.643963	
2300.000000	0.596368	0.436202	0.478207	0.572383	0.523446	0.521321	0.523446	0.643963	
2310.000000	0.554212	0.466032	0.504040	0.569668	0.478961	0.514582	0.504040	0.643963	
2320.000000	0.585625	0.483252	0.484379	0.549078	0.528015	0.526070	0.528015	0.643963	
2330.000000	0.588822	0.452840	0.511761	0.589487	0.504370	0.529456	0.511761	0.643963	
2340.000000	0.635094	0.480001	0.499201	0.568771	0.501756	0.536965	0.501756	0.643963	
2350.000000	0.622782	0.509209	0.506192	0.575445	0.503794	0.543484	0.509209	0.643963	
2360.000000	0.599655	0.485716	0.510364	0.562863	0.505315	0.532783	0.510364	0.643963	
2370.000000	0.621790	0.495495	0.498874	0.570995	0.484227	0.534276	0.498874	0.643963	
2380.000000	0.579982	0.467305	0.493659	0.582612	0.510383	0.526788	0.510383	0.643963	
2390.000000	0.573369	0.467756	0.468228	0.583312	0.514615	0.521456	0.514615	0.643963	
2400.000000	0.562484	0.460934	0.449324	0.585916	0.496295	0.510991	0.496295	0.643963	
2410.000000	0.531116	0.413640	0.438433	0.567664	0.523074	0.494785	0.523074	0.643963	
2420.000000	0.557614	0.456417	0.429600	0.581932	0.533083	0.511729	0.533083	0.643963	
2430.000000	0.547599	0.458590	0.456411	0.575561	0.526208	0.512874	0.526208	0.643963	
2440.000000	0.574297	0.474798	0.472889	0.577150	0.519902	0.523807	0.519902	0.643963	
2450.000000	0.562496	0.483476	0.455039	0.592963	0.519890	0.522773	0.519890	0.643963	
2460.000000	0.546364	0.440111	0.438948	0.591589	0.520581	0.507519	0.520581	0.643963	
2470.000000	0.572900	0.464246	0.495701	0.580377	0.523036	0.527252	0.523036	0.643963	
2480.000000	0.555454	0.454627	0.452981	0.589557	0.499216	0.510367	0.499216	0.643963	
2490.000000	0.552096	0.429240	0.434407	0.600307	0.532246	0.509659	0.532246	0.643963	
2500.000000	0.514009	0.427530	0.442866	0.575636	0.486215	0.489251	0.486215	0.643963	
2510.000000	0.572097	0.449084	0.445558	0.575074	0.487591	0.505881	0.487591	0.643963	
2520.000000	0.529959	0.464488	0.468348	0.568917	0.482490	0.502840	0.482490	0.643963	
2530.000000	0.535032	0.466732	0.449644	0.607448	0.504473	0.512666	0.504473	0.643963	
2540.000000	0.543678	0.479003	0.479841	0.584708	0.498581	0.517162	0.498581	0.643963	
2550.000000	0.555758	0.495260	0.478846	0.582644	0.490917	0.520685	0.495260	0.643963	
2560.000000	0.561756	0.519987	0.517358	0.596441	0.491758	0.537460	0.519987	0.643963	
2570.000000	0.572368	0.520993	0.544720	0.603081	0.493025	0.546837	0.544720	0.643963	
2580.000000	0.567274	0.519121	0.526322	0.600065	0.505149	0.543586	0.526322	0.643963	
2590.000000	0.599931	0.542979	0.530050	0.590293	0.475399	0.547730	0.542979	0.643963	
2600.000000	0.563690	0.538401	0.534798	0.607690	0.497122	0.548340	0.538401	0.643963	
2610.000000	0.586127	0.555125	0.550175	0.615199	0.482094	0.557744	0.555125	0.643963	
2620.000000	0.606689	0.554341	0.541445	0.593675	0.474129	0.554056	0.554341	0.643963	
2630.000000	0.597848	0.527192	0.560950	0.610209	0.456630	0.550566	0.560950	0.643963	
2640.000000	0.608521	0.545077	0.582677	0.589295	0.461585	0.557431	0.582677	0.643963	
2650.000000	0.613650	0.546878	0.587284	0.621577	0.471045	0.568087	0.587284	0.643963	
2660.000000	0.628907	0.555320	0.582528	0.595099	0.448475	0.562066	0.582528	0.643963	
2670.000000	0.642264	0.560519	0.614781	0.597071	0.455882	0.574103	0.597071	0.643963	
2680.000000	0.610210	0.532232	0.604383	0.587280	0.441248	0.555071	0.587280	0.643963	
2690.000000	0.638438	0.554818	0.592511	0.596475	0.458487	0.568146	0.592511	0.643963	
2700.000000	0.634753	0.510079	0.557877	0.612377	0.473137	0.557645	0.557877	0.643963	
2710.000000	0.591613	0.519922	0.570403	0.609677	0.466420	0.551607	0.570403	0.643963	
2720.000000	0.626389	0.522003	0.564135	0.600712	0.447666	0.552181	0.564135	0.643963	
2730.000000	0.608441	0.542970	0.583889	0.603031	0.448128	0.557292	0.583889	0.643963	
2740.000000	0.657644	0.588152	0.611149	0.598742	0.450262	0.581190	0.598742	0.643963	
2750.000000	0.664649	0.549508	0.609041	0.597161	0.428639	0.569800	0.597161	0.643963	
2760.000000	0.649819	0.554994	0.610487	0.608633	0.440595	0.572906	0.608633	0.643963	
2770.000000	0.637229	0.538460	0.589397	0.613623	0.429310	0.561604	0.589397	0.643963	
