Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
2480.000000	0.783635	0.730706	0.734086	0.621619	0.503968	0.674803	0.730706	0.700105	
2490.000000	0.754743	0.702476	0.796206	0.642191	0.481099	0.675343	0.702476	0.700105	
2500.000000	0.782000	0.700658	0.753422	0.623653	0.567444	0.685435	0.700658	0.700105	
2510.000000	0.431051	0.751579	0.715540	0.652767	0.597768	0.629741	0.652767	0.700105	
2520.000000	0.747434	0.711533	0.814101	0.656383	0.548046	0.695499	0.711533	0.700105	
2530.000000	0.773353	0.764939	0.736006	0.618172	0.477830	0.674060	0.736006	0.700105	
2540.000000	0.735654	0.701393	0.751859	0.638381	0.563241	0.678106	0.701393	0.700105	
2550.000000	0.662938	0.676548	0.759758	0.569028	0.559065	0.645468	0.662938	0.700105	
2560.000000	0.762741	0.757124	0.824668	0.474298	0.491209	0.662008	0.757124	0.700105	
2570.000000	0.626335	0.650209	0.752496	0.618341	0.434954	0.616467	0.626335	0.700105	
2580.000000	0.832854	0.623259	0.756698	0.610091	0.500090	0.664598	0.623259	0.700105	
2590.000000	0.768511	0.759823	0.743117	0.521975	0.485606	0.655806	0.743117	0.700105	
2600.000000	0.790934	0.719973	0.722908	0.642470	0.480024	0.671262	0.719973	0.700105	
2610.000000	0.809098	0.668956	0.768747	0.677275	0.514745	0.687765	0.677275	0.700105	
2620.000000	0.606914	0.691307	0.751593	0.667935	0.483725	0.640295	0.667935	0.700105	
2630.000000	0.785819	0.675425	0.754690	0.674635	0.445235	0.667161	0.675425	0.700105	
2640.000000	0.736500	0.460645	0.745440	0.648072	0.491699	0.616471	0.648072	0.700105	
2650.000000	0.751100	0.641147	0.605238	0.650376	0.545701	0.638712	0.641147	0.700105	
2660.000000	0.750523	0.635298	0.730632	0.615500	0.557122	0.657815	0.635298	0.700105	
2670.000000	0.751864	0.592225	0.697214	0.650206	0.556921	0.649686	0.650206	0.700105	
2680.000000	0.738335	0.639218	0.675977	0.531931	0.569751	0.631043	0.639218	0.700105	
2690.000000	0.646184	0.445495	0.676080	0.573812	0.506848	0.569684	0.573812	0.700105	
2700.000000	0.480944	0.529444	0.547417	0.619871	0.612860	0.558107	0.547417	0.700105	
2710.000000	0.797276	0.657871	0.706862	0.627618	0.470319	0.651989	0.657871	0.700105	
2720.000000	0.781811	0.609102	0.697829	0.636816	0.616198	0.668351	0.636816	0.700105	
2730.000000	0.778112	0.682761	0.778799	0.584734	0.524078	0.669697	0.682761	0.700105	
2740.000000	0.789798	0.444226	0.752316	0.658522	0.462350	0.621442	0.658522	0.700105	
2750.000000	0.640452	0.624070	0.741285	0.617905	0.565613	0.637865	0.624070	0.700105	
2760.000000	0.433928	0.673520	0.714237	0.625283	0.459236	0.581241	0.625283	0.700105	
2770.000000	0.830793	0.698840	0.722549	0.632533	0.547818	0.686507	0.698840	0.700105	
2780.000000	0.799578	0.638316	0.720681	0.650395	0.513714	0.664537	0.650395	0.700105	
2790.000000	0.794958	0.669372	0.777421	0.672617	0.528350	0.688544	0.672617	0.700105	
2800.000000	0.763945	0.686240	0.725317	0.570121	0.522454	0.653615	0.686240	0.700105	
2810.000000	0.763366	0.654771	0.735022	0.640900	0.513865	0.661585	0.654771	0.700105	
2820.000000	0.821602	0.675161	0.726480	0.663582	0.531462	0.683657	0.675161	0.700105	
2830.000000	0.750483	0.648520	0.764031	0.638298	0.573633	0.674993	0.648520	0.700105	
2840.000000	0.834405	0.653061	0.696989	0.717500	0.521075	0.684606	0.696989	0.700105	
2850.000000	0.780473	0.676987	0.734960	0.700961	0.504373	0.679551	0.700961	0.700105	
2860.000000	0.774350	0.601983	0.696138	0.505239	0.551628	0.625868	0.601983	0.700105	
2870.000000	0.813436	0.545149	0.678601	0.598241	0.520986	0.631283	0.598241	0.700105	
2880.000000	0.799639	0.624636	0.759966	0.637305	0.357552	0.635820	0.637305	0.700105	
2890.000000	0.636817	0.586764	0.726782	0.665852	0.429593	0.609162	0.636817	0.700105	
2900.000000	0.779959	0.618789	0.700568	0.655826	0.545193	0.660067	0.655826	0.700105	
2910.000000	0.757549	0.658125	0.752084	0.420496	0.577294	0.633109	0.658125	0.700105	
2920.000000	0.784422	0.616814	0.735781	0.635217	0.462826	0.647012	0.635217	0.700105	
